Seconds	Temp	Well	OD600	Row	Column	Induced	Imipenem	followup	Organism
2639.4		E11	0.092399999	E	11	TRUE	32	96-well Plate Only	E. cloacae
2639.4		F2	0.106700003	F	2	TRUE	0	Moved to Second Competition	E. cloacae
2639.4		F3	0.104400001	F	3	TRUE	0.125	96-well Plate Only	E. cloacae
2639.4		F4	0.102799997	F	4	TRUE	0.25	96-well Plate Only	E. cloacae
2639.4		F5	0.110200003	F	5	TRUE	0.5	Moved to Second Competition	E. cloacae
2639.4		F6	0.101099998	F	6	TRUE	1	Moved to Second Competition	E. cloacae
2639.4		F7	0.101800002	F	7	TRUE	2	96-well Plate Only	E. cloacae
2639.4		F8	0.095399998	F	8	TRUE	4	96-well Plate Only	E. cloacae
2639.4		F9	0.094300002	F	9	TRUE	8	96-well Plate Only	E. cloacae
2639.4		F10	0.095100001	F	10	TRUE	16	96-well Plate Only	E. cloacae
2639.4		F11	0.092299998	F	11	TRUE	32	96-well Plate Only	E. cloacae
2639.4		G2	0.105999999	G	2	TRUE	0	Moved to Second Competition	E. cloacae
2639.4		G3	0.103600003	G	3	TRUE	0.125	96-well Plate Only	E. cloacae
2639.4		G4	0.103	G	4	TRUE	0.25	96-well Plate Only	E. cloacae
2639.4		G5	0.103500001	G	5	TRUE	0.5	Moved to Second Competition	E. cloacae
2639.4		G6	0.1039	G	6	TRUE	1	Moved to Second Competition	E. cloacae
2639.4		G7	0.102499999	G	7	TRUE	2	96-well Plate Only	E. cloacae
2639.4		G8	0.096799999	G	8	TRUE	4	96-well Plate Only	E. cloacae
2639.4		G9	0.093800001	G	9	TRUE	8	96-well Plate Only	E. cloacae
2639.4		G10	0.094800003	G	10	TRUE	16	96-well Plate Only	E. cloacae
2639.4		G11	0.092299998	G	11	TRUE	32	96-well Plate Only	E. cloacae
2969.3		B2	0.1083	B	2	FALSE	0	Moved to Second Competition	E. cloacae
2969.3		B3	0.104999997	B	3	FALSE	0.125	96-well Plate Only	E. cloacae
2969.3		B4	0.103600003	B	4	FALSE	0.25	96-well Plate Only	E. cloacae
2969.3		B5	0.101300001	B	5	FALSE	0.5	Moved to Second Competition	E. cloacae
2969.3		B6	0.101499997	B	6	FALSE	1	Moved to Second Competition	E. cloacae
2969.3		B7	0.106700003	B	7	FALSE	2	96-well Plate Only	E. cloacae
2969.3		B8	0.093599997	B	8	FALSE	4	96-well Plate Only	E. cloacae
2969.3		B9	0.090800002	B	9	FALSE	8	96-well Plate Only	E. cloacae
2969.3		B10	0.092100002	B	10	FALSE	16	96-well Plate Only	E. cloacae
2969.3		B11	0.088799998	B	11	FALSE	32	96-well Plate Only	E. cloacae
2969.3		C2	0.106899999	C	2	FALSE	0	Moved to Second Competition	E. cloacae
2969.3		C3	0.1039	C	3	FALSE	0.125	96-well Plate Only	E. cloacae
2969.3		C4	0.103	C	4	FALSE	0.25	96-well Plate Only	E. cloacae
2969.3		C5	0.101899996	C	5	FALSE	0.5	Moved to Second Competition	E. cloacae
2969.3		C6	0.102600001	C	6	FALSE	1	Moved to Second Competition	E. cloacae
2969.3		C7	0.0964	C	7	FALSE	2	96-well Plate Only	E. cloacae
2969.3		C8	0.092299998	C	8	FALSE	4	96-well Plate Only	E. cloacae
2969.3		C9	0.093900003	C	9	FALSE	8	96-well Plate Only	E. cloacae
2969.3		C10	0.092900001	C	10	FALSE	16	96-well Plate Only	E. cloacae
2969.3		C11	0.092200004	C	11	FALSE	32	96-well Plate Only	E. cloacae
2969.3		D2	0.104699999	D	2	FALSE	0	Moved to Second Competition	E. cloacae
2969.3		D3	0.106600001	D	3	FALSE	0.125	96-well Plate Only	E. cloacae
2969.3		D4	0.1008	D	4	FALSE	0.25	96-well Plate Only	E. cloacae
2969.3		D5	0.1017	D	5	FALSE	0.5	Moved to Second Competition	E. cloacae
2969.3		D6	0.098399997	D	6	FALSE	1	Moved to Second Competition	E. cloacae
2969.3		D7	0.096600004	D	7	FALSE	2	96-well Plate Only	E. cloacae
2969.3		D8	0.091799997	D	8	FALSE	4	96-well Plate Only	E. cloacae
2969.3		D9	0.089500003	D	9	FALSE	8	96-well Plate Only	E. cloacae
2969.3		D10	0.093699999	D	10	FALSE	16	96-well Plate Only	E. cloacae
2969.3		D11	0.090599999	D	11	FALSE	32	96-well Plate Only	E. cloacae
2969.3		E2	0.109899998	E	2	TRUE	0	Moved to Second Competition	E. cloacae
2969.3		E3	0.105700001	E	3	TRUE	0.125	96-well Plate Only	E. cloacae
2969.3		E4	0.104199998	E	4	TRUE	0.25	96-well Plate Only	E. cloacae
2969.3		E5	0.103	E	5	TRUE	0.5	Moved to Second Competition	E. cloacae
2969.3		E6	0.104699999	E	6	TRUE	1	Moved to Second Competition	E. cloacae
2969.3		E7	0.097999997	E	7	TRUE	2	96-well Plate Only	E. cloacae
2969.3		E8	0.091899998	E	8	TRUE	4	96-well Plate Only	E. cloacae
2969.3		E9	0.097800002	E	9	TRUE	8	96-well Plate Only	E. cloacae
2969.3		E10	0.095200002	E	10	TRUE	16	96-well Plate Only	E. cloacae
2969.3		E11	0.093000002	E	11	TRUE	32	96-well Plate Only	E. cloacae
2969.3		F2	0.108199999	F	2	TRUE	0	Moved to Second Competition	E. cloacae
2969.3		F3	0.105899997	F	3	TRUE	0.125	96-well Plate Only	E. cloacae
2969.3		F4	0.106600001	F	4	TRUE	0.25	96-well Plate Only	E. cloacae
2969.3		F5	0.104599997	F	5	TRUE	0.5	Moved to Second Competition	E. cloacae
2969.3		F6	0.102399997	F	6	TRUE	1	Moved to Second Competition	E. cloacae
2969.3		F7	0.102200001	F	7	TRUE	2	96-well Plate Only	E. cloacae
2969.3		F8	0.094499998	F	8	TRUE	4	96-well Plate Only	E. cloacae
2969.3		F9	0.094800003	F	9	TRUE	8	96-well Plate Only	E. cloacae
2969.3		F10	0.093000002	F	10	TRUE	16	96-well Plate Only	E. cloacae
2969.3		F11	0.092799999	F	11	TRUE	32	96-well Plate Only	E. cloacae
2969.3		G2	0.109399997	G	2	TRUE	0	Moved to Second Competition	E. cloacae
2969.3		G3	0.106399998	G	3	TRUE	0.125	96-well Plate Only	E. cloacae
2969.3		G4	0.1052	G	4	TRUE	0.25	96-well Plate Only	E. cloacae
2969.3		G5	0.105700001	G	5	TRUE	0.5	Moved to Second Competition	E. cloacae
2969.3		G6	0.1039	G	6	TRUE	1	Moved to Second Competition	E. cloacae
2969.3		G7	0.102600001	G	7	TRUE	2	96-well Plate Only	E. cloacae
2969.3		G8	0.095200002	G	8	TRUE	4	96-well Plate Only	E. cloacae
2969.3		G9	0.093500003	G	9	TRUE	8	96-well Plate Only	E. cloacae
2969.3		G10	0.093900003	G	10	TRUE	16	96-well Plate Only	E. cloacae
2969.3		G11	0.091600001	G	11	TRUE	32	96-well Plate Only	E. cloacae
3299.2		B2	0.112999998	B	2	FALSE	0	Moved to Second Competition	E. cloacae
3299.2		B3	0.107100002	B	3	FALSE	0.125	96-well Plate Only	E. cloacae
3299.2		B4	0.106600001	B	4	FALSE	0.25	96-well Plate Only	E. cloacae
3299.2		B5	0.104699999	B	5	FALSE	0.5	Moved to Second Competition	E. cloacae
3299.2		B6	0.101999998	B	6	FALSE	1	Moved to Second Competition	E. cloacae
3299.2		B7	0.098999999	B	7	FALSE	2	96-well Plate Only	E. cloacae
3299.2		B8	0.090800002	B	8	FALSE	4	96-well Plate Only	E. cloacae
3299.2		B9	0.0902	B	9	FALSE	8	96-well Plate Only	E. cloacae
3299.2		B10	0.090899996	B	10	FALSE	16	96-well Plate Only	E. cloacae
3299.2		B11	0.089699998	B	11	FALSE	32	96-well Plate Only	E. cloacae
3299.2		C2	0.1105	C	2	FALSE	0	Moved to Second Competition	E. cloacae
3299.2		C3	0.106899999	C	3	FALSE	0.125	96-well Plate Only	E. cloacae
3299.2		C4	0.106700003	C	4	FALSE	0.25	96-well Plate Only	E. cloacae
3299.2		C5	0.105899997	C	5	FALSE	0.5	Moved to Second Competition	E. cloacae
3299.2		C6	0.104199998	C	6	FALSE	1	Moved to Second Competition	E. cloacae
3299.2		C7	0.096299998	C	7	FALSE	2	96-well Plate Only	E. cloacae
3299.2		C8	0.092299998	C	8	FALSE	4	96-well Plate Only	E. cloacae
3299.2		C9	0.092900001	C	9	FALSE	8	96-well Plate Only	E. cloacae
3299.2		C10	0.096699998	C	10	FALSE	16	96-well Plate Only	E. cloacae
3299.2		C11	0.092399999	C	11	FALSE	32	96-well Plate Only	E. cloacae
3299.2		D2	0.109399997	D	2	FALSE	0	Moved to Second Competition	E. cloacae
3299.2		D3	0.1096	D	3	FALSE	0.125	96-well Plate Only	E. cloacae
3299.2		D4	0.103399999	D	4	FALSE	0.25	96-well Plate Only	E. cloacae
3299.2		D5	0.103500001	D	5	FALSE	0.5	Moved to Second Competition	E. cloacae
3299.2		D6	0.101099998	D	6	FALSE	1	Moved to Second Competition	E. cloacae
3299.2		D7	0.095200002	D	7	FALSE	2	96-well Plate Only	E. cloacae
3299.2		D8	0.090800002	D	8	FALSE	4	96-well Plate Only	E. cloacae
3299.2		D9	0.090300001	D	9	FALSE	8	96-well Plate Only	E. cloacae
3299.2		D10	0.090599999	D	10	FALSE	16	96-well Plate Only	E. cloacae
3299.2		D11	0.090899996	D	11	FALSE	32	96-well Plate Only	E. cloacae
3299.2		E2	0.1184	E	2	TRUE	0	Moved to Second Competition	E. cloacae
3299.2		E3	0.108800001	E	3	TRUE	0.125	96-well Plate Only	E. cloacae
3299.2		E4	0.1065	E	4	TRUE	0.25	96-well Plate Only	E. cloacae
3299.2		E5	0.1061	E	5	TRUE	0.5	Moved to Second Competition	E. cloacae
3299.2		E6	0.106299996	E	6	TRUE	1	Moved to Second Competition	E. cloacae
3299.2		E7	0.098399997	E	7	TRUE	2	96-well Plate Only	E. cloacae
3299.2		E8	0.093500003	E	8	TRUE	4	96-well Plate Only	E. cloacae
3299.2		E9	0.095299996	E	9	TRUE	8	96-well Plate Only	E. cloacae
3299.2		E10	0.094700001	E	10	TRUE	16	96-well Plate Only	E. cloacae
3299.2		E11	0.092600003	E	11	TRUE	32	96-well Plate Only	E. cloacae
3299.2		F2	0.112899996	F	2	TRUE	0	Moved to Second Competition	E. cloacae
3299.2		F3	0.108800001	F	3	TRUE	0.125	96-well Plate Only	E. cloacae
3299.2		F4	0.108400002	F	4	TRUE	0.25	96-well Plate Only	E. cloacae
3299.2		F5	0.106899999	F	5	TRUE	0.5	Moved to Second Competition	E. cloacae
3299.2		F6	0.104500003	F	6	TRUE	1	Moved to Second Competition	E. cloacae
3299.2		F7	0.101499997	F	7	TRUE	2	96-well Plate Only	E. cloacae
3299.2		F8	0.093599997	F	8	TRUE	4	96-well Plate Only	E. cloacae
3299.2		F9	0.092200004	F	9	TRUE	8	96-well Plate Only	E. cloacae
3299.2		F10	0.093900003	F	10	TRUE	16	96-well Plate Only	E. cloacae
3299.2		F11	0.092100002	F	11	TRUE	32	96-well Plate Only	E. cloacae
3299.2		G2	0.1131	G	2	TRUE	0	Moved to Second Competition	E. cloacae
3299.2		G3	0.108800001	G	3	TRUE	0.125	96-well Plate Only	E. cloacae
3299.2		G4	0.108499996	G	4	TRUE	0.25	96-well Plate Only	E. cloacae
3299.2		G5	0.108000003	G	5	TRUE	0.5	Moved to Second Competition	E. cloacae
3299.2		G6	0.105999999	G	6	TRUE	1	Moved to Second Competition	E. cloacae
3299.2		G7	0.101999998	G	7	TRUE	2	96-well Plate Only	E. cloacae
3299.2		G8	0.094999999	G	8	TRUE	4	96-well Plate Only	E. cloacae
3299.2		G9	0.093400002	G	9	TRUE	8	96-well Plate Only	E. cloacae
3299.2		G10	0.094800003	G	10	TRUE	16	96-well Plate Only	E. cloacae
3299.2		G11	0.092600003	G	11	TRUE	32	96-well Plate Only	E. cloacae
3629.2		B2	0.115599997	B	2	FALSE	0	Moved to Second Competition	E. cloacae
3629.2		B3	0.110100001	B	3	FALSE	0.125	96-well Plate Only	E. cloacae
3629.2		B4	0.108999997	B	4	FALSE	0.25	96-well Plate Only	E. cloacae
3629.2		B5	0.108999997	B	5	FALSE	0.5	Moved to Second Competition	E. cloacae
3629.2		B6	0.103299998	B	6	FALSE	1	Moved to Second Competition	E. cloacae
3629.2		B7	0.098999999	B	7	FALSE	2	96-well Plate Only	E. cloacae
3629.2		B8	0.091899998	B	8	FALSE	4	96-well Plate Only	E. cloacae
3629.2		B9	0.091399997	B	9	FALSE	8	96-well Plate Only	E. cloacae
3629.2		B10	0.092799999	B	10	FALSE	16	96-well Plate Only	E. cloacae
3629.2		B11	0.090000004	B	11	FALSE	32	96-well Plate Only	E. cloacae
3629.2		C2	0.1131	C	2	FALSE	0	Moved to Second Competition	E. cloacae
3629.2		C3	0.109300002	C	3	FALSE	0.125	96-well Plate Only	E. cloacae
3629.2		C4	0.108900003	C	4	FALSE	0.25	96-well Plate Only	E. cloacae
3629.2		C5	0.107500002	C	5	FALSE	0.5	Moved to Second Competition	E. cloacae
3629.2		C6	0.107199997	C	6	FALSE	1	Moved to Second Competition	E. cloacae
3629.2		C7	0.097800002	C	7	FALSE	2	96-well Plate Only	E. cloacae
3629.2		C8	0.093000002	C	8	FALSE	4	96-well Plate Only	E. cloacae
3629.2		C9	0.092500001	C	9	FALSE	8	96-well Plate Only	E. cloacae
3629.2		C10	0.092500001	C	10	FALSE	16	96-well Plate Only	E. cloacae
3629.2		C11	0.092399999	C	11	FALSE	32	96-well Plate Only	E. cloacae
3629.2		D2	0.112599999	D	2	FALSE	0	Moved to Second Competition	E. cloacae
3629.2		D3	0.112999998	D	3	FALSE	0.125	96-well Plate Only	E. cloacae
3629.2		D4	0.106200002	D	4	FALSE	0.25	96-well Plate Only	E. cloacae
3629.2		D5	0.106399998	D	5	FALSE	0.5	Moved to Second Competition	E. cloacae
3629.2		D6	0.102600001	D	6	FALSE	1	Moved to Second Competition	E. cloacae
3629.2		D7	0.096000001	D	7	FALSE	2	96-well Plate Only	E. cloacae
3629.2		D8	0.094599999	D	8	FALSE	4	96-well Plate Only	E. cloacae
3629.2		D9	0.090499997	D	9	FALSE	8	96-well Plate Only	E. cloacae
3629.2		D10	0.090499997	D	10	FALSE	16	96-well Plate Only	E. cloacae
3629.2		D11	0.091700003	D	11	FALSE	32	96-well Plate Only	E. cloacae
3629.2		E2	0.119800001	E	2	TRUE	0	Moved to Second Competition	E. cloacae
3629.2		E3	0.112199999	E	3	TRUE	0.125	96-well Plate Only	E. cloacae
3629.2		E4	0.111699998	E	4	TRUE	0.25	96-well Plate Only	E. cloacae
3629.2		E5	0.110200003	E	5	TRUE	0.5	Moved to Second Competition	E. cloacae
3629.2		E6	0.108900003	E	6	TRUE	1	Moved to Second Competition	E. cloacae
3629.2		E7	0.097800002	E	7	TRUE	2	96-well Plate Only	E. cloacae
3629.2		E8	0.097900003	E	8	TRUE	4	96-well Plate Only	E. cloacae
3629.2		E9	0.094499998	E	9	TRUE	8	96-well Plate Only	E. cloacae
3629.2		E10	0.092500001	E	10	TRUE	16	96-well Plate Only	E. cloacae
3629.2		E11	0.0933	E	11	TRUE	32	96-well Plate Only	E. cloacae
3629.2		F2	0.120099999	F	2	TRUE	0	Moved to Second Competition	E. cloacae
3629.2		F3	0.113899998	F	3	TRUE	0.125	96-well Plate Only	E. cloacae
3629.2		F4	0.112099998	F	4	TRUE	0.25	96-well Plate Only	E. cloacae
3629.2		F5	0.112300001	F	5	TRUE	0.5	Moved to Second Competition	E. cloacae
3629.2		F6	0.106299996	F	6	TRUE	1	Moved to Second Competition	E. cloacae
3629.2		F7	0.101899996	F	7	TRUE	2	96-well Plate Only	E. cloacae
3629.2		F8	0.093000002	F	8	TRUE	4	96-well Plate Only	E. cloacae
3629.2		F9	0.093999997	F	9	TRUE	8	96-well Plate Only	E. cloacae
3629.2		F10	0.094300002	F	10	TRUE	16	96-well Plate Only	E. cloacae
3629.2		F11	0.094700001	F	11	TRUE	32	96-well Plate Only	E. cloacae
3629.2		G2	0.119000003	G	2	TRUE	0	Moved to Second Competition	E. cloacae
3629.2		G3	0.113300003	G	3	TRUE	0.125	96-well Plate Only	E. cloacae
3629.2		G4	0.111500002	G	4	TRUE	0.25	96-well Plate Only	E. cloacae
3629.2		G5	0.110200003	G	5	TRUE	0.5	Moved to Second Competition	E. cloacae
3629.2		G6	0.107199997	G	6	TRUE	1	Moved to Second Competition	E. cloacae
3629.2		G7	0.101300001	G	7	TRUE	2	96-well Plate Only	E. cloacae
3629.2		G8	0.097999997	G	8	TRUE	4	96-well Plate Only	E. cloacae
3629.2		G9	0.093099996	G	9	TRUE	8	96-well Plate Only	E. cloacae
3629.2		G10	0.094300002	G	10	TRUE	16	96-well Plate Only	E. cloacae
3629.2		G11	0.091499999	G	11	TRUE	32	96-well Plate Only	E. cloacae
3959.1		B2	0.120899998	B	2	FALSE	0	Moved to Second Competition	E. cloacae
3959.1		B3	0.1149	B	3	FALSE	0.125	96-well Plate Only	E. cloacae
3959.1		B4	0.113700002	B	4	FALSE	0.25	96-well Plate Only	E. cloacae
3959.1		B5	0.1105	B	5	FALSE	0.5	Moved to Second Competition	E. cloacae
3959.1		B6	0.104199998	B	6	FALSE	1	Moved to Second Competition	E. cloacae
3959.1		B7	0.098099999	B	7	FALSE	2	96-well Plate Only	E. cloacae
3959.1		B8	0.090099998	B	8	FALSE	4	96-well Plate Only	E. cloacae
3959.1		B9	0.090499997	B	9	FALSE	8	96-well Plate Only	E. cloacae
3959.1		B10	0.090899996	B	10	FALSE	16	96-well Plate Only	E. cloacae
3959.1		B11	0.090499997	B	11	FALSE	32	96-well Plate Only	E. cloacae
3959.1		C2	0.118100002	C	2	FALSE	0	Moved to Second Competition	E. cloacae
3959.1		C3	0.114	C	3	FALSE	0.125	96-well Plate Only	E. cloacae
3959.1		C4	0.112599999	C	4	FALSE	0.25	96-well Plate Only	E. cloacae
3959.1		C5	0.110100001	C	5	FALSE	0.5	Moved to Second Competition	E. cloacae
3959.1		C6	0.1074	C	6	FALSE	1	Moved to Second Competition	E. cloacae
3959.1		C7	0.097599998	C	7	FALSE	2	96-well Plate Only	E. cloacae
3959.1		C8	0.092200004	C	8	FALSE	4	96-well Plate Only	E. cloacae
3959.1		C9	0.092399999	C	9	FALSE	8	96-well Plate Only	E. cloacae
3959.1		C10	0.092900001	C	10	FALSE	16	96-well Plate Only	E. cloacae
3959.1		C11	0.091600001	C	11	FALSE	32	96-well Plate Only	E. cloacae
3959.1		D2	0.118500002	D	2	FALSE	0	Moved to Second Competition	E. cloacae
3959.1		D3	0.118199997	D	3	FALSE	0.125	96-well Plate Only	E. cloacae
3959.1		D4	0.110299997	D	4	FALSE	0.25	96-well Plate Only	E. cloacae
3959.1		D5	0.107600003	D	5	FALSE	0.5	Moved to Second Competition	E. cloacae
3959.1		D6	0.104900002	D	6	FALSE	1	Moved to Second Competition	E. cloacae
3959.1		D7	0.097099997	D	7	FALSE	2	96-well Plate Only	E. cloacae
3959.1		D8	0.090599999	D	8	FALSE	4	96-well Plate Only	E. cloacae
3959.1		D9	0.090800002	D	9	FALSE	8	96-well Plate Only	E. cloacae
3959.1		D10	0.0902	D	10	FALSE	16	96-well Plate Only	E. cloacae
3959.1		D11	0.093199998	D	11	FALSE	32	96-well Plate Only	E. cloacae
3959.1		E2	0.124700002	E	2	TRUE	0	Moved to Second Competition	E. cloacae
3959.1		E3	0.116499998	E	3	TRUE	0.125	96-well Plate Only	E. cloacae
3959.1		E4	0.115599997	E	4	TRUE	0.25	96-well Plate Only	E. cloacae
3959.1		E5	0.112499997	E	5	TRUE	0.5	Moved to Second Competition	E. cloacae
3959.1		E6	0.1109	E	6	TRUE	1	Moved to Second Competition	E. cloacae
3959.1		E7	0.0995	E	7	TRUE	2	96-well Plate Only	E. cloacae
3959.1		E8	0.092	E	8	TRUE	4	96-well Plate Only	E. cloacae
3959.1		E9	0.094999999	E	9	TRUE	8	96-well Plate Only	E. cloacae
3959.1		E10	0.093599997	E	10	TRUE	16	96-well Plate Only	E. cloacae
3959.1		E11	0.092900001	E	11	TRUE	32	96-well Plate Only	E. cloacae
3959.1		F2	0.126300007	F	2	TRUE	0	Moved to Second Competition	E. cloacae
3959.1		F3	0.1175	F	3	TRUE	0.125	96-well Plate Only	E. cloacae
3959.1		F4	0.116800003	F	4	TRUE	0.25	96-well Plate Only	E. cloacae
3959.1		F5	0.1131	F	5	TRUE	0.5	Moved to Second Competition	E. cloacae
3959.1		F6	0.1087	F	6	TRUE	1	Moved to Second Competition	E. cloacae
3959.1		F7	0.102700002	F	7	TRUE	2	96-well Plate Only	E. cloacae
3959.1		F8	0.093800001	F	8	TRUE	4	96-well Plate Only	E. cloacae
3959.1		F9	0.092500001	F	9	TRUE	8	96-well Plate Only	E. cloacae
3959.1		F10	0.092299998	F	10	TRUE	16	96-well Plate Only	E. cloacae
3959.1		F11	0.092399999	F	11	TRUE	32	96-well Plate Only	E. cloacae
3959.1		G2	0.123599999	G	2	TRUE	0	Moved to Second Competition	E. cloacae
3959.1		G3	0.118000001	G	3	TRUE	0.125	96-well Plate Only	E. cloacae
3959.1		G4	0.115599997	G	4	TRUE	0.25	96-well Plate Only	E. cloacae
3959.1		G5	0.113300003	G	5	TRUE	0.5	Moved to Second Competition	E. cloacae
3959.1		G6	0.108800001	G	6	TRUE	1	Moved to Second Competition	E. cloacae
3959.1		G7	0.101400003	G	7	TRUE	2	96-well Plate Only	E. cloacae
3959.1		G8	0.095399998	G	8	TRUE	4	96-well Plate Only	E. cloacae
3959.1		G9	0.093699999	G	9	TRUE	8	96-well Plate Only	E. cloacae
3959.1		G10	0.093999997	G	10	TRUE	16	96-well Plate Only	E. cloacae
3959.1		G11	0.091399997	G	11	TRUE	32	96-well Plate Only	E. cloacae
4289		B2	0.127499998	B	2	FALSE	0	Moved to Second Competition	E. cloacae
4289		B3	0.120200001	B	3	FALSE	0.125	96-well Plate Only	E. cloacae
4289		B4	0.116400003	B	4	FALSE	0.25	96-well Plate Only	E. cloacae
4289		B5	0.113499999	B	5	FALSE	0.5	Moved to Second Competition	E. cloacae
4289		B6	0.108800001	B	6	FALSE	1	Moved to Second Competition	E. cloacae
4289		B7	0.097099997	B	7	FALSE	2	96-well Plate Only	E. cloacae
4289		B8	0.089299999	B	8	FALSE	4	96-well Plate Only	E. cloacae
4289		B9	0.089199997	B	9	FALSE	8	96-well Plate Only	E. cloacae
4289		B10	0.0898	B	10	FALSE	16	96-well Plate Only	E. cloacae
4289		B11	0.090099998	B	11	FALSE	32	96-well Plate Only	E. cloacae
4289		C2	0.124899998	C	2	FALSE	0	Moved to Second Competition	E. cloacae
4289		C3	0.1193	C	3	FALSE	0.125	96-well Plate Only	E. cloacae
4289		C4	0.115699999	C	4	FALSE	0.25	96-well Plate Only	E. cloacae
4289		C5	0.112499997	C	5	FALSE	0.5	Moved to Second Competition	E. cloacae
4289		C6	0.109300002	C	6	FALSE	1	Moved to Second Competition	E. cloacae
4289		C7	0.098399997	C	7	FALSE	2	96-well Plate Only	E. cloacae
4289		C8	0.091799997	C	8	FALSE	4	96-well Plate Only	E. cloacae
4289		C9	0.092	C	9	FALSE	8	96-well Plate Only	E. cloacae
4289		C10	0.092	C	10	FALSE	16	96-well Plate Only	E. cloacae
4289		C11	0.090599999	C	11	FALSE	32	96-well Plate Only	E. cloacae
4289		D2	0.126599997	D	2	FALSE	0	Moved to Second Competition	E. cloacae
4289		D3	0.122699998	D	3	FALSE	0.125	96-well Plate Only	E. cloacae
4289		D4	0.113899998	D	4	FALSE	0.25	96-well Plate Only	E. cloacae
4289		D5	0.108400002	D	5	FALSE	0.5	Moved to Second Competition	E. cloacae
4289		D6	0.105099998	D	6	FALSE	1	Moved to Second Competition	E. cloacae
4289		D7	0.096199997	D	7	FALSE	2	96-well Plate Only	E. cloacae
4289		D8	0.090300001	D	8	FALSE	4	96-well Plate Only	E. cloacae
4289		D9	0.089400001	D	9	FALSE	8	96-well Plate Only	E. cloacae
4289		D10	0.089100003	D	10	FALSE	16	96-well Plate Only	E. cloacae
4289		D11	0.089900002	D	11	FALSE	32	96-well Plate Only	E. cloacae
4289		E2	0.128800005	E	2	TRUE	0	Moved to Second Competition	E. cloacae
4289		E3	0.1219	E	3	TRUE	0.125	96-well Plate Only	E. cloacae
4289		E4	0.118600003	E	4	TRUE	0.25	96-well Plate Only	E. cloacae
4289		E5	0.114100002	E	5	TRUE	0.5	Moved to Second Competition	E. cloacae
4289		E6	0.113700002	E	6	TRUE	1	Moved to Second Competition	E. cloacae
4289		E7	0.098999999	E	7	TRUE	2	96-well Plate Only	E. cloacae
4289		E8	0.093000002	E	8	TRUE	4	96-well Plate Only	E. cloacae
4289		E9	0.093800001	E	9	TRUE	8	96-well Plate Only	E. cloacae
4289		E10	0.090800002	E	10	TRUE	16	96-well Plate Only	E. cloacae
4289		E11	0.092200004	E	11	TRUE	32	96-well Plate Only	E. cloacae
4289		F2	0.132400006	F	2	TRUE	0	Moved to Second Competition	E. cloacae
4289		F3	0.123199999	F	3	TRUE	0.125	96-well Plate Only	E. cloacae
4289		F4	0.120399997	F	4	TRUE	0.25	96-well Plate Only	E. cloacae
4289		F5	0.115800001	F	5	TRUE	0.5	Moved to Second Competition	E. cloacae
4289		F6	0.109300002	F	6	TRUE	1	Moved to Second Competition	E. cloacae
4289		F7	0.101800002	F	7	TRUE	2	96-well Plate Only	E. cloacae
4289		F8	0.092799999	F	8	TRUE	4	96-well Plate Only	E. cloacae
4289		F9	0.091300003	F	9	TRUE	8	96-well Plate Only	E. cloacae
4289		F10	0.091200002	F	10	TRUE	16	96-well Plate Only	E. cloacae
4289		F11	0.091399997	F	11	TRUE	32	96-well Plate Only	E. cloacae
4289		G2	0.128299996	G	2	TRUE	0	Moved to Second Competition	E. cloacae
4289		G3	0.122699998	G	3	TRUE	0.125	96-well Plate Only	E. cloacae
4289		G4	0.119199999	G	4	TRUE	0.25	96-well Plate Only	E. cloacae
4289		G5	0.116099998	G	5	TRUE	0.5	Moved to Second Competition	E. cloacae
4289		G6	0.110200003	G	6	TRUE	1	Moved to Second Competition	E. cloacae
4289		G7	0.100599997	G	7	TRUE	2	96-well Plate Only	E. cloacae
4289		G8	0.094300002	G	8	TRUE	4	96-well Plate Only	E. cloacae
4289		G9	0.093000002	G	9	TRUE	8	96-well Plate Only	E. cloacae
4289		G10	0.091600001	G	10	TRUE	16	96-well Plate Only	E. cloacae
4289		G11	0.090899996	G	11	TRUE	32	96-well Plate Only	E. cloacae
4618.9		B2	0.136800006	B	2	FALSE	0	Moved to Second Competition	E. cloacae
4618.9		B3	0.126599997	B	3	FALSE	0.125	96-well Plate Only	E. cloacae
4618.9		B4	0.123000003	B	4	FALSE	0.25	96-well Plate Only	E. cloacae
4618.9		B5	0.117299996	B	5	FALSE	0.5	Moved to Second Competition	E. cloacae
4618.9		B6	0.1065	B	6	FALSE	1	Moved to Second Competition	E. cloacae
4618.9		B7	0.097499996	B	7	FALSE	2	96-well Plate Only	E. cloacae
4618.9		B8	0.0902	B	8	FALSE	4	96-well Plate Only	E. cloacae
4618.9		B9	0.090000004	B	9	FALSE	8	96-well Plate Only	E. cloacae
